Time,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL
2001-02-20 07:00:00+00:00,3.0,,1.0,1.0,,153.0,62.0,297.0,7.0,44.0,,23.0,,10.0
2001-02-20 08:00:00+00:00,11.0,,3.0,5.0,,300.0,67.0,527.0,7.0,81.0,,38.0,,25.0
2001-02-20 09:00:00+00:00,18.0,,2.0,8.0,,225.0,69.0,413.0,8.0,107.0,,47.0,,39.0
2001-02-20 10:00:00+00:00,12.0,,1.0,6.0,,140.0,66.0,281.0,11.0,69.0,,61.0,,28.0
2001-02-20 11:00:00+00:00,7.0,,1.0,4.0,,107.0,73.0,237.0,16.0,62.0,,72.0,,25.0
2001-02-20 12:00:00+00:00,6.0,,1.0,4.0,,87.0,76.0,210.0,22.0,45.0,,56.0,,23.0
2001-02-20 13:00:00+00:00,5.0,,0.0,3.0,,55.0,67.0,152.0,32.0,34.0,,42.0,,18.0
2001-02-20 14:00:00+00:00,6.0,,1.0,4.0,,73.0,75.0,187.0,29.0,39.0,,41.0,,22.0
2001-02-20 15:00:00+00:00,6.0,,1.0,3.0,,86.0,78.0,210.0,26.0,41.0,,36.0,,17.0
2001-02-20 16:00:00+00:00,6.0,,1.0,3.0,,52.0,75.0,154.0,31.0,32.0,,44.0,,17.0
2001-02-20 17:00:00+00:00,5.0,,0.0,3.0,,44.0,81.0,148.0,32.0,33.0,,42.0,,16.0
2001-02-20 18:00:00+00:00,6.0,,1.0,3.0,,87.0,103.0,236.0,17.0,33.0,,53.0,,16.0
2001-02-20 19:00:00+00:00,12.0,,3.0,6.0,,239.0,127.0,493.0,7.0,60.0,,102.0,,29.0
2001-02-20 20:00:00+00:00,32.0,,5.0,14.0,,519.0,145.0,941.0,6.0,109.0,,130.0,,65.0
2001-02-20 21:00:00+00:00,35.0,,4.0,17.0,,334.0,122.0,634.0,6.0,76.0,,121.0,,77.0
2001-02-20 22:00:00+00:00,18.0,,2.0,10.0,,155.0,102.0,340.0,6.0,47.0,,67.0,,44.0
2001-02-20 23:00:00+00:00,9.0,,1.0,5.0,,69.0,90.0,197.0,8.0,30.0,,48.0,,26.0
2001-02-21 00:00:00+00:00,5.0,,0.0,3.0,,31.0,68.0,115.0,18.0,16.0,,25.0,,17.0
2001-02-21 01:00:00+00:00,3.0,,0.0,2.0,,20.0,59.0,90.0,21.0,13.0,,22.0,,12.0
2001-02-21 02:00:00+00:00,2.0,,0.0,1.0,,17.0,50.0,75.0,27.0,11.0,,16.0,,9.0
2001-02-21 03:00:00+00:00,1.0,,0.0,1.0,,10.0,41.0,56.0,31.0,11.0,,13.0,,6.0
2001-02-21 04:00:00+00:00,1.0,,0.0,1.0,,8.0,41.0,53.0,31.0,11.0,,11.0,,6.0
2001-02-21 05:00:00+00:00,1.0,,0.0,1.0,,19.0,47.0,76.0,23.0,17.0,,10.0,,6.0
2001-02-21 06:00:00+00:00,2.0,,0.0,1.0,,89.0,70.0,207.0,9.0,24.0,,15.0,,7.0
2001-02-21 07:00:00+00:00,5.0,,1.0,3.0,,267.0,74.0,484.0,6.0,58.0,,25.0,,14.0
2001-02-21 08:00:00+00:00,17.0,,3.0,8.0,,495.0,98.0,857.0,7.0,105.0,,45.0,,39.0
2001-02-21 09:00:00+00:00,29.0,,5.0,13.0,,531.0,116.0,930.0,8.0,176.0,,65.0,,63.0
2001-02-21 10:00:00+00:00,16.0,,1.0,10.0,,131.0,81.0,282.0,11.0,70.0,,66.0,,41.0
2001-02-21 11:00:00+00:00,8.0,,1.0,5.0,,131.0,96.0,296.0,13.0,71.0,,69.0,,23.0
2001-02-21 12:00:00+00:00,10.0,,1.0,5.0,,160.0,113.0,358.0,12.0,80.0,,38.0,,25.0
2001-02-21 13:00:00+00:00,9.0,,1.0,5.0,,207.0,153.0,470.0,10.0,123.0,,39.0,,25.0
2001-02-21 14:00:00+00:00,14.0,,2.0,9.0,,196.0,177.0,477.0,12.0,139.0,,38.0,,36.0
2001-02-21 15:00:00+00:00,12.0,,1.0,8.0,,124.0,147.0,337.0,18.0,104.0,,28.0,,34.0
2001-02-21 16:00:00+00:00,10.0,,1.0,6.0,,134.0,130.0,335.0,17.0,82.0,,24.0,,28.0
2001-02-21 17:00:00+00:00,12.0,,1.0,6.0,,164.0,111.0,364.0,13.0,72.0,,25.0,,31.0
2001-02-21 18:00:00+00:00,14.0,,2.0,7.0,,204.0,115.0,428.0,8.0,77.0,,28.0,,35.0
2001-02-21 19:00:00+00:00,17.0,,3.0,9.0,,320.0,110.0,601.0,6.0,87.0,,45.0,,39.0
2001-02-21 20:00:00+00:00,25.0,,4.0,12.0,,457.0,133.0,834.0,6.0,95.0,,62.0,,55.0
2001-02-21 21:00:00+00:00,34.0,,5.0,16.0,,608.0,139.0,1071.0,6.0,138.0,,79.0,,74.0
2001-02-21 22:00:00+00:00,31.0,,4.0,15.0,,532.0,122.0,937.0,6.0,139.0,,78.0,,70.0
2001-02-21 23:00:00+00:00,20.0,,4.0,11.0,,545.0,127.0,963.0,7.0,120.0,,94.0,,51.0
2001-02-22 00:00:00+00:00,29.0,,3.0,16.0,,486.0,117.0,862.0,6.0,123.0,,81.0,,74.0
2001-02-22 01:00:00+00:00,28.0,,5.0,15.0,,652.0,123.0,1123.0,7.0,140.0,,82.0,,68.0
2001-02-22 02:00:00+00:00,25.0,,2.0,16.0,,270.0,99.0,513.0,6.0,101.0,,53.0,,78.0
2001-02-22 03:00:00+00:00,9.0,,1.0,7.0,,76.0,84.0,201.0,6.0,41.0,,27.0,,38.0
2001-02-22 04:00:00+00:00,5.0,,0.0,4.0,,43.0,75.0,140.0,6.0,25.0,,20.0,,19.0
2001-02-22 05:00:00+00:00,4.0,,0.0,3.0,,50.0,68.0,146.0,6.0,27.0,,16.0,,16.0
2001-02-22 06:00:00+00:00,4.0,,1.0,3.0,,126.0,74.0,266.0,6.0,40.0,,20.0,,14.0
2001-02-22 07:00:00+00:00,8.0,,2.0,5.0,,361.0,82.0,635.0,6.0,74.0,,34.0,,23.0
2001-02-22 08:00:00+00:00,23.0,,4.0,11.0,,671.0,82.0,1111.0,7.0,139.0,,48.0,,49.0
2001-02-22 09:00:00+00:00,33.0,,6.0,16.0,,792.0,89.0,1304.0,7.0,213.0,,68.0,,69.0
2001-02-22 10:00:00+00:00,34.0,,5.0,17.0,,583.0,136.0,1030.0,7.0,183.0,,69.0,,80.0
2001-02-22 11:00:00+00:00,21.0,,3.0,12.0,,335.0,151.0,665.0,7.0,160.0,,52.0,,56.0
2001-02-22 12:00:00+00:00,16.0,,2.0,10.0,,331.0,178.0,686.0,7.0,181.0,,53.0,,46.0
2001-02-22 13:00:00+00:00,14.0,,1.0,11.0,,202.0,147.0,456.0,11.0,160.0,,38.0,,46.0
2001-02-22 14:00:00+00:00,12.0,,1.0,8.0,,135.0,113.0,320.0,17.0,85.0,,29.0,,36.0
2001-02-22 15:00:00+00:00,11.0,,1.0,6.0,,107.0,101.0,265.0,21.0,75.0,,24.0,,29.0
2001-02-22 16:00:00+00:00,8.0,,1.0,4.0,,257.0,138.0,532.0,20.0,64.0,,27.0,,20.0
2001-02-22 17:00:00+00:00,10.0,,1.0,6.0,,182.0,107.0,386.0,15.0,67.0,,27.0,,26.0
2001-02-22 18:00:00+00:00,13.0,,2.0,8.0,,224.0,95.0,438.0,7.0,72.0,,36.0,,31.0
2001-02-22 19:00:00+00:00,18.0,,2.0,11.0,,300.0,105.0,566.0,6.0,95.0,,42.0,,45.0
2001-02-22 20:00:00+00:00,21.0,,3.0,13.0,,294.0,94.0,544.0,6.0,109.0,,49.0,,48.0
2001-02-22 21:00:00+00:00,19.0,,3.0,12.0,,291.0,84.0,530.0,6.0,96.0,,54.0,,46.0
2001-02-22 22:00:00+00:00,19.0,,2.0,11.0,,254.0,86.0,475.0,6.0,89.0,,48.0,,43.0
2001-02-22 23:00:00+00:00,15.0,,2.0,9.0,,187.0,84.0,371.0,6.0,69.0,,37.0,,35.0
2001-02-23 00:00:00+00:00,18.0,,4.0,11.0,,463.0,80.0,790.0,7.0,106.0,,56.0,,41.0
2001-02-23 01:00:00+00:00,23.0,,2.0,14.0,,275.0,75.0,497.0,6.0,92.0,,41.0,,52.0
2001-02-23 02:00:00+00:00,19.0,,3.0,14.0,,507.0,72.0,849.0,7.0,127.0,,50.0,,54.0
2001-02-23 03:00:00+00:00,25.0,,3.0,18.0,,476.0,65.0,794.0,7.0,129.0,,42.0,,73.0
2001-02-23 04:00:00+00:00,18.0,,2.0,15.0,,338.0,75.0,593.0,7.0,110.0,,32.0,,59.0
2001-02-23 05:00:00+00:00,13.0,,1.0,12.0,,176.0,76.0,346.0,6.0,82.0,,30.0,,55.0
2001-02-23 06:00:00+00:00,7.0,,1.0,7.0,,123.0,73.0,261.0,6.0,60.0,,26.0,,34.0
2001-02-23 07:00:00+00:00,9.0,,2.0,7.0,,281.0,77.0,508.0,7.0,91.0,,37.0,,30.0
2001-02-23 08:00:00+00:00,19.0,,3.0,10.0,,417.0,76.0,715.0,7.0,124.0,,48.0,,49.0
2001-02-23 09:00:00+00:00,25.0,,3.0,14.0,,403.0,74.0,692.0,7.0,161.0,,52.0,,57.0
2001-02-23 10:00:00+00:00,21.0,,3.0,13.0,,387.0,96.0,690.0,7.0,155.0,,64.0,,52.0
2001-02-23 11:00:00+00:00,24.0,,3.0,15.0,,478.0,134.0,868.0,6.0,163.0,,64.0,,67.0
2001-02-23 12:00:00+00:00,16.0,,2.0,15.0,,336.0,118.0,633.0,7.0,196.0,,60.0,,61.0
2001-02-23 13:00:00+00:00,16.0,,1.0,14.0,,188.0,93.0,382.0,9.0,165.0,,41.0,,56.0
2001-02-23 14:00:00+00:00,13.0,,2.0,8.0,,168.0,75.0,333.0,11.0,86.0,,33.0,,32.0
2001-02-23 15:00:00+00:00,12.0,,1.0,7.0,,102.0,68.0,224.0,19.0,71.0,,25.0,,26.0
2001-02-23 16:00:00+00:00,7.0,,1.0,4.0,,88.0,61.0,196.0,18.0,80.0,,23.0,,16.0
2001-02-23 17:00:00+00:00,10.0,,1.0,5.0,,121.0,61.0,247.0,14.0,83.0,,24.0,,21.0
2001-02-23 18:00:00+00:00,9.0,,1.0,5.0,,142.0,61.0,279.0,9.0,81.0,,25.0,,20.0
2001-02-23 19:00:00+00:00,12.0,,2.0,7.0,,216.0,52.0,383.0,7.0,90.0,,25.0,,27.0
2001-02-23 20:00:00+00:00,13.0,,2.0,7.0,,228.0,55.0,404.0,7.0,89.0,,25.0,,29.0
2001-02-23 21:00:00+00:00,16.0,,2.0,9.0,,295.0,50.0,503.0,7.0,98.0,,29.0,,37.0
2001-02-23 22:00:00+00:00,18.0,,2.0,10.0,,296.0,48.0,502.0,7.0,108.0,,25.0,,42.0
2001-02-23 23:00:00+00:00,16.0,,2.0,11.0,,268.0,51.0,462.0,7.0,107.0,,22.0,,43.0
2001-02-24 00:00:00+00:00,13.0,,2.0,9.0,,247.0,47.0,427.0,7.0,101.0,,22.0,,37.0
2001-02-24 01:00:00+00:00,15.0,,2.0,10.0,,270.0,41.0,456.0,7.0,99.0,,24.0,,38.0
2001-02-24 02:00:00+00:00,11.0,,1.0,8.0,,137.0,49.0,258.0,7.0,76.0,,24.0,,39.0
2001-02-24 03:00:00+00:00,7.0,,1.0,5.0,,88.0,49.0,184.0,7.0,71.0,,20.0,,28.0
2001-02-24 04:00:00+00:00,4.0,,0.0,3.0,,41.0,46.0,109.0,10.0,39.0,,16.0,,19.0
2001-02-24 05:00:00+00:00,2.0,,0.0,2.0,,21.0,37.0,70.0,17.0,33.0,,12.0,,10.0
2001-02-24 06:00:00+00:00,2.0,,0.0,1.0,,17.0,38.0,63.0,20.0,17.0,,11.0,,8.0
2001-02-24 07:00:00+00:00,2.0,,0.0,1.0,,27.0,48.0,90.0,15.0,14.0,,12.0,,8.0
2001-02-24 08:00:00+00:00,2.0,,0.0,1.0,,30.0,49.0,95.0,15.0,18.0,,15.0,,8.0
2001-02-24 09:00:00+00:00,3.0,,1.0,1.0,,41.0,51.0,113.0,15.0,28.0,,23.0,,8.0
2001-02-24 10:00:00+00:00,4.0,,1.0,2.0,,48.0,51.0,125.0,15.0,31.0,,31.0,,10.0
2001-02-24 11:00:00+00:00,3.0,,0.0,2.0,,40.0,46.0,107.0,22.0,15.0,,37.0,,11.0
2001-02-24 12:00:00+00:00,3.0,,0.0,2.0,,40.0,46.0,107.0,25.0,16.0,,38.0,,10.0
2001-02-24 13:00:00+00:00,4.0,,1.0,2.0,,41.0,46.0,110.0,29.0,10.0,,40.0,,11.0
2001-02-24 14:00:00+00:00,3.0,,0.0,2.0,,34.0,44.0,96.0,34.0,9.0,,39.0,,10.0
2001-02-24 15:00:00+00:00,2.0,,0.0,1.0,,18.0,34.0,61.0,45.0,15.0,,28.0,,7.0
2001-02-24 16:00:00+00:00,2.0,,0.0,1.0,,19.0,40.0,69.0,41.0,21.0,,25.0,,5.0
2001-02-24 17:00:00+00:00,3.0,,0.0,2.0,,40.0,55.0,116.0,27.0,25.0,,26.0,,8.0
2001-02-24 18:00:00+00:00,4.0,,1.0,2.0,,63.0,63.0,159.0,17.0,28.0,,26.0,,10.0
2001-02-24 19:00:00+00:00,4.0,,0.0,2.0,,31.0,57.0,104.0,21.0,11.0,,50.0,,11.0
2001-02-24 20:00:00+00:00,4.0,,1.0,2.0,,40.0,67.0,129.0,16.0,7.0,,53.0,,10.0
2001-02-24 21:00:00+00:00,5.0,,1.0,2.0,,40.0,67.0,128.0,17.0,12.0,,48.0,,11.0
2001-02-24 22:00:00+00:00,4.0,,0.0,2.0,,26.0,51.0,91.0,27.0,12.0,,29.0,,9.0
2001-02-24 23:00:00+00:00,3.0,,0.0,1.0,,22.0,49.0,82.0,31.0,5.0,,21.0,,8.0
2001-02-25 00:00:00+00:00,3.0,,0.0,1.0,,28.0,51.0,94.0,30.0,7.0,,19.0,,8.0
2001-02-25 01:00:00+00:00,3.0,,0.0,2.0,,31.0,52.0,99.0,29.0,8.0,,15.0,,9.0
2001-02-25 02:00:00+00:00,3.0,,0.0,2.0,,35.0,55.0,109.0,28.0,6.0,,14.0,,8.0
2001-02-25 03:00:00+00:00,3.0,,0.0,1.0,,23.0,48.0,84.0,34.0,3.0,,11.0,,8.0
2001-02-25 04:00:00+00:00,2.0,,0.0,1.0,,26.0,49.0,89.0,33.0,4.0,,11.0,,7.0
2001-02-25 05:00:00+00:00,1.0,,0.0,1.0,,16.0,42.0,66.0,38.0,4.0,,9.0,,5.0
2001-02-25 06:00:00+00:00,2.0,,0.0,1.0,,13.0,40.0,61.0,39.0,7.0,,10.0,,5.0
2001-02-25 07:00:00+00:00,1.0,,0.0,1.0,,13.0,36.0,56.0,43.0,9.0,,10.0,,5.0
2001-02-25 08:00:00+00:00,1.0,,0.0,0.0,,11.0,37.0,55.0,39.0,15.0,,18.0,,4.0
2001-02-25 09:00:00+00:00,2.0,,0.0,1.0,,17.0,36.0,62.0,40.0,29.0,,25.0,,5.0
2001-02-25 10:00:00+00:00,2.0,,0.0,1.0,,16.0,34.0,59.0,46.0,11.0,,35.0,,5.0
2001-02-25 11:00:00+00:00,2.0,,0.0,1.0,,21.0,37.0,69.0,45.0,13.0,,42.0,,5.0
2001-02-25 12:00:00+00:00,2.0,,0.0,1.0,,22.0,35.0,69.0,47.0,7.0,,30.0,,5.0
2001-02-25 13:00:00+00:00,2.0,,0.0,1.0,,19.0,32.0,60.0,51.0,5.0,,28.0,,6.0
2001-02-25 14:00:00+00:00,2.0,,0.0,1.0,,27.0,40.0,82.0,44.0,9.0,,36.0,,6.0
2001-02-25 15:00:00+00:00,2.0,,0.0,1.0,,20.0,37.0,68.0,46.0,14.0,,38.0,,6.0
2001-02-25 16:00:00+00:00,2.0,,0.0,1.0,,18.0,37.0,65.0,45.0,10.0,,41.0,,5.0
2001-02-25 17:00:00+00:00,2.0,,0.0,1.0,,25.0,47.0,85.0,37.0,10.0,,47.0,,6.0
2001-02-25 18:00:00+00:00,3.0,,0.0,1.0,,27.0,53.0,95.0,31.0,10.0,,50.0,,7.0
2001-02-25 19:00:00+00:00,3.0,,0.0,1.0,,31.0,62.0,110.0,23.0,13.0,,54.0,,8.0
2001-02-25 20:00:00+00:00,3.0,,0.0,2.0,,33.0,62.0,112.0,21.0,13.0,,51.0,,9.0
2001-02-25 21:00:00+00:00,3.0,,1.0,2.0,,40.0,67.0,129.0,17.0,12.0,,46.0,,9.0
2001-02-25 22:00:00+00:00,4.0,,0.0,2.0,,31.0,63.0,111.0,21.0,11.0,,32.0,,10.0
2001-02-25 23:00:00+00:00,2.0,,0.0,1.0,,19.0,48.0,76.0,30.0,10.0,,20.0,,7.0
2001-02-26 00:00:00+00:00,2.0,,0.0,1.0,,17.0,43.0,69.0,35.0,7.0,,17.0,,6.0
2001-02-26 01:00:00+00:00,2.0,,0.0,1.0,,10.0,31.0,46.0,42.0,9.0,,13.0,,5.0
2001-02-26 02:00:00+00:00,1.0,,0.0,0.0,,7.0,30.0,41.0,41.0,6.0,,13.0,,3.0
2001-02-26 03:00:00+00:00,1.0,,0.0,0.0,,5.0,27.0,34.0,45.0,2.0,,11.0,,4.0
2001-02-26 04:00:00+00:00,1.0,,0.0,0.0,,5.0,29.0,37.0,39.0,8.0,,9.0,,4.0
2001-02-26 05:00:00+00:00,1.0,,0.0,0.0,,15.0,42.0,65.0,23.0,11.0,,6.0,,3.0
2001-02-26 06:00:00+00:00,1.0,,0.0,1.0,,52.0,55.0,135.0,12.0,23.0,,10.0,,4.0
2001-02-26 07:00:00+00:00,4.0,,1.0,2.0,,143.0,62.0,280.0,7.0,44.0,,16.0,,11.0
2001-02-26 08:00:00+00:00,8.0,,2.0,4.0,,340.0,62.0,583.0,7.0,88.0,,29.0,,19.0
2001-02-26 09:00:00+00:00,20.0,,3.0,9.0,,358.0,88.0,637.0,7.0,133.0,,43.0,,41.0
2001-02-26 10:00:00+00:00,13.0,,1.0,8.0,,205.0,81.0,395.0,9.0,96.0,,34.0,,34.0
2001-02-26 11:00:00+00:00,6.0,,1.0,5.0,,95.0,68.0,214.0,18.0,59.0,,21.0,,20.0
2001-02-26 12:00:00+00:00,5.0,,0.0,4.0,,75.0,54.0,169.0,28.0,42.0,,15.0,,17.0
2001-02-26 13:00:00+00:00,5.0,,1.0,3.0,,72.0,48.0,159.0,31.0,31.0,,14.0,,14.0
2001-02-26 14:00:00+00:00,7.0,,1.0,4.0,,90.0,49.0,187.0,31.0,36.0,,15.0,,16.0
2001-02-26 15:00:00+00:00,6.0,,0.0,3.0,,65.0,43.0,143.0,37.0,30.0,,19.0,,13.0
2001-02-26 16:00:00+00:00,6.0,,0.0,3.0,,68.0,47.0,151.0,35.0,35.0,,15.0,,12.0
2001-02-26 17:00:00+00:00,6.0,,1.0,3.0,,83.0,52.0,179.0,29.0,30.0,,15.0,,14.0
2001-02-26 18:00:00+00:00,8.0,,1.0,4.0,,100.0,72.0,225.0,20.0,34.0,,16.0,,16.0
2001-02-26 19:00:00+00:00,9.0,,1.0,4.0,,115.0,75.0,252.0,12.0,37.0,,20.0,,19.0
2001-02-26 20:00:00+00:00,12.0,,1.0,6.0,,124.0,73.0,263.0,10.0,39.0,,23.0,,25.0
2001-02-26 21:00:00+00:00,9.0,,1.0,5.0,,98.0,68.0,218.0,11.0,36.0,,20.0,,21.0
2001-02-26 22:00:00+00:00,7.0,,1.0,4.0,,102.0,69.0,226.0,8.0,34.0,,24.0,,17.0
2001-02-26 23:00:00+00:00,5.0,,1.0,3.0,,66.0,69.0,170.0,10.0,29.0,,18.0,,14.0
2001-02-27 00:00:00+00:00,4.0,,0.0,2.0,,41.0,53.0,117.0,21.0,19.0,,12.0,,10.0
2001-02-27 01:00:00+00:00,2.0,,0.0,1.0,,24.0,43.0,80.0,23.0,16.0,,10.0,,8.0
2001-02-27 02:00:00+00:00,2.0,,0.0,1.0,,14.0,31.0,52.0,27.0,17.0,,7.0,,7.0
2001-02-27 03:00:00+00:00,1.0,,0.0,1.0,,15.0,28.0,51.0,33.0,14.0,,7.0,,4.0
2001-02-27 04:00:00+00:00,0.0,,0.0,0.0,,6.0,17.0,26.0,39.0,14.0,,6.0,,2.0
2001-02-27 05:00:00+00:00,0.0,,0.0,0.0,,6.0,17.0,26.0,38.0,15.0,,5.0,,2.0
2001-02-27 06:00:00+00:00,1.0,,0.0,1.0,,26.0,26.0,66.0,28.0,14.0,,6.0,,3.0
2001-02-27 07:00:00+00:00,3.0,,1.0,2.0,,90.0,39.0,177.0,11.0,22.0,,14.0,,7.0
2001-02-27 08:00:00+00:00,8.0,,1.0,4.0,,135.0,36.0,243.0,11.0,45.0,,21.0,,16.0
2001-02-27 09:00:00+00:00,9.0,,1.0,4.0,,131.0,35.0,235.0,14.0,58.0,,21.0,,19.0
2001-02-27 10:00:00+00:00,8.0,,1.0,4.0,,87.0,38.0,172.0,18.0,43.0,,20.0,,18.0
2001-02-27 11:00:00+00:00,6.0,,1.0,3.0,,65.0,38.0,138.0,22.0,58.0,,21.0,,14.0
2001-02-27 12:00:00+00:00,7.0,,1.0,3.0,,63.0,37.0,134.0,27.0,36.0,,31.0,,15.0
2001-02-27 13:00:00+00:00,5.0,,0.0,3.0,,46.0,34.0,105.0,32.0,89.0,,28.0,,14.0
2001-02-27 14:00:00+00:00,6.0,,1.0,3.0,,46.0,35.0,106.0,29.0,73.0,,28.0,,14.0
2001-02-27 15:00:00+00:00,4.0,,0.0,2.0,,33.0,30.0,80.0,33.0,86.0,,19.0,,11.0
2001-02-27 16:00:00+00:00,4.0,,0.0,2.0,,46.0,33.0,103.0,29.0,64.0,,19.0,,13.0
2001-02-27 17:00:00+00:00,6.0,,1.0,3.0,,44.0,36.0,104.0,26.0,53.0,,20.0,,16.0
2001-02-27 18:00:00+00:00,6.0,,1.0,3.0,,56.0,40.0,126.0,19.0,31.0,,23.0,,18.0
2001-02-27 19:00:00+00:00,7.0,,1.0,4.0,,70.0,44.0,151.0,15.0,40.0,,23.0,,17.0
2001-02-27 20:00:00+00:00,8.0,,1.0,4.0,,68.0,45.0,150.0,14.0,35.0,,22.0,,18.0
2001-02-27 21:00:00+00:00,7.0,,1.0,4.0,,68.0,41.0,145.0,14.0,34.0,,15.0,,15.0
2001-02-27 22:00:00+00:00,5.0,,1.0,3.0,,55.0,38.0,123.0,17.0,29.0,,12.0,,12.0
2001-02-27 23:00:00+00:00,3.0,,0.0,2.0,,31.0,34.0,82.0,26.0,35.0,,11.0,,9.0
2001-02-28 00:00:00+00:00,3.0,,0.0,1.0,,23.0,32.0,68.0,28.0,12.0,,10.0,,8.0
2001-02-28 01:00:00+00:00,2.0,,0.0,2.0,,17.0,29.0,55.0,33.0,5.0,,9.0,,22.0
2001-02-28 02:00:00+00:00,1.0,,0.0,1.0,,9.0,19.0,33.0,44.0,3.0,,7.0,,11.0
2001-02-28 03:00:00+00:00,0.0,,0.0,1.0,,5.0,13.0,20.0,52.0,4.0,,6.0,,17.0
2001-02-28 04:00:00+00:00,0.0,,0.0,0.0,,5.0,13.0,21.0,52.0,8.0,,5.0,,9.0
2001-02-28 05:00:00+00:00,0.0,,0.0,0.0,,4.0,15.0,21.0,49.0,4.0,,5.0,,2.0
2001-02-28 06:00:00+00:00,0.0,,0.0,0.0,,22.0,28.0,62.0,33.0,8.0,,8.0,,2.0
2001-02-28 07:00:00+00:00,3.0,,1.0,1.0,,88.0,44.0,179.0,12.0,31.0,,21.0,,7.0
2001-02-28 08:00:00+00:00,7.0,,1.0,3.0,,105.0,46.0,207.0,10.0,47.0,,29.0,,16.0
2001-02-28 09:00:00+00:00,8.0,,1.0,4.0,,76.0,43.0,160.0,17.0,56.0,,31.0,,18.0
2001-02-28 10:00:00+00:00,7.0,,1.0,4.0,,52.0,40.0,119.0,24.0,35.0,,23.0,,16.0
2001-02-28 11:00:00+00:00,5.0,,0.0,3.0,,48.0,38.0,112.0,28.0,37.0,,23.0,,13.0
2001-02-28 12:00:00+00:00,5.0,,1.0,3.0,,,,,31.0,37.0,,24.0,,13.0
2001-02-28 13:00:00+00:00,5.0,,0.0,3.0,,,,,36.0,31.0,,27.0,,13.0
2001-02-28 14:00:00+00:00,6.0,,1.0,3.0,,68.0,76.0,180.0,30.0,49.0,,36.0,,13.0
2001-02-28 15:00:00+00:00,6.0,,0.0,3.0,,59.0,66.0,156.0,32.0,41.0,,25.0,,14.0
2001-02-28 16:00:00+00:00,5.0,,1.0,3.0,,78.0,75.0,194.0,27.0,38.0,,24.0,,12.0
2001-02-28 17:00:00+00:00,6.0,,1.0,3.0,,90.0,83.0,222.0,21.0,34.0,,22.0,,15.0
2001-02-28 18:00:00+00:00,8.0,,1.0,4.0,,144.0,105.0,325.0,12.0,39.0,,28.0,,18.0
2001-02-28 19:00:00+00:00,10.0,,1.0,5.0,,142.0,104.0,321.0,10.0,42.0,,32.0,,23.0
2001-02-28 20:00:00+00:00,11.0,,2.0,6.0,,170.0,112.0,373.0,9.0,36.0,,34.0,,25.0
2001-02-28 21:00:00+00:00,11.0,,1.0,6.0,,157.0,107.0,348.0,10.0,40.0,,28.0,,25.0
2001-02-28 22:00:00+00:00,7.0,,1.0,4.0,,114.0,91.0,266.0,11.0,40.0,,19.0,,17.0
2001-02-28 23:00:00+00:00,4.0,,0.0,3.0,,61.0,81.0,174.0,14.0,35.0,,13.0,,11.0
2001-03-01 00:00:00+00:00,4.0,,0.0,2.0,,54.0,72.0,155.0,17.0,28.0,,12.0,,9.0
2001-03-01 01:00:00+00:00,3.0,,0.0,2.0,,32.0,52.0,100.0,28.0,24.0,,8.0,,7.0
2001-03-01 02:00:00+00:00,2.0,,0.0,1.0,,18.0,39.0,68.0,34.0,16.0,,6.0,,5.0
2001-03-01 03:00:00+00:00,1.0,,0.0,1.0,,13.0,29.0,49.0,42.0,11.0,,6.0,,3.0
2001-03-01 04:00:00+00:00,0.0,,0.0,0.0,,9.0,23.0,37.0,44.0,11.0,,5.0,,2.0
2001-03-01 05:00:00+00:00,0.0,,0.0,0.0,,10.0,25.0,40.0,40.0,11.0,,5.0,,2.0
2001-03-01 06:00:00+00:00,1.0,,0.0,0.0,,41.0,56.0,118.0,17.0,21.0,,6.0,,3.0
2001-03-01 07:00:00+00:00,4.0,,1.0,2.0,,171.0,81.0,343.0,8.0,43.0,,12.0,,8.0
2001-03-01 08:00:00+00:00,9.0,,1.0,4.0,,188.0,85.0,374.0,9.0,57.0,,14.0,,20.0
2001-03-01 09:00:00+00:00,11.0,,1.0,5.0,,199.0,88.0,394.0,9.0,47.0,,15.0,,28.0
2001-03-01 10:00:00+00:00,9.0,,1.0,5.0,,159.0,80.0,323.0,10.0,42.0,,13.0,,21.0
2001-03-01 11:00:00+00:00,8.0,,1.0,5.0,,159.0,78.0,321.0,11.0,43.0,,12.0,,21.0
2001-03-01 12:00:00+00:00,6.0,,1.0,5.0,,129.0,72.0,270.0,11.0,34.0,,10.0,,19.0
2001-03-01 13:00:00+00:00,5.0,,1.0,4.0,,152.0,67.0,300.0,10.0,39.0,,11.0,,18.0
2001-03-01 14:00:00+00:00,8.0,,1.0,5.0,,142.0,68.0,287.0,11.0,33.0,,12.0,,24.0
2001-03-01 15:00:00+00:00,8.0,,1.0,6.0,,149.0,67.0,295.0,11.0,36.0,,14.0,,24.0
2001-03-01 16:00:00+00:00,7.0,,1.0,4.0,,183.0,74.0,354.0,10.0,34.0,,13.0,,19.0
2001-03-01 17:00:00+00:00,8.0,,1.0,5.0,,178.0,73.0,346.0,9.0,31.0,,14.0,,21.0
2001-03-01 18:00:00+00:00,10.0,,1.0,6.0,,195.0,66.0,365.0,8.0,41.0,,13.0,,24.0
